Facility ID,Location ID,Facility Name,Branch Street,Branch City,Branch ZIP,State,Website,Company Domain,Indoor Court Status,Qualification Status,Is Multi Location,Location Count,Source URLs
GA-0015,GA-0015-A,Atlanta Volleyball Academy,811 Brogdon Road,Suwanee,30024,GA,https://atlantavolleyballacademy.sportngin.com/,atlantavolleyballacademy.sportngin.com,Indoor,Confirmed Indoor,No,1,https://atlantavolleyballacademy.sportngin.com/ | https://atlantavolleyballacademy.sportngin.com/page/show/2765087-about-us | https://atlantavolleyballacademy.sportngin.com/programs | https://atlantavolleyballacademy.sportngin.com/page/show/3426317-facility-rental | https://atlantavolleyballacademy.sportngin.com/indooracademy | https://atlantavolleyballacademy.sportngin.com/beachacademy
GA-0016,GA-0016-A,Augusta Sports Council,1010 Broad Street,Augusta,30901,GA,https://www.augustasportscouncil.org/,augustasportscouncil.org,Indoor,Confirmed Indoor,No,1,https://www.augustasportscouncil.org/ | https://www.augustasportscouncil.org/about | https://www.augustasportscouncil.org/staff | https://www.augustasportscouncil.org/sports-development-program | https://www.augustasportscouncil.org/facilities-guide | https://www.augustasportscouncil.org/contact-us | https://www.augustasportscouncil.org/games-scholarship-program
GA-0017,GA-0017-A,Augusta University,1120 15th Street,Augusta,30912,GA,https://www.augusta.edu/,augusta.edu,Indoor,Confirmed Indoor,Yes,2,https://www.augusta.edu/ | https://www.augusta.edu/faculty/ | https://www.augusta.edu/programs/ | https://www.augusta.edu/advising/program-maps.php | https://www.augusta.edu/research/human-research-program/irb/ | https://www.augusta.edu/about/
GA-0017,GA-0017-B,Augusta University,9346 Augusta University 1120 15th Street,Augusta,30912,GA,https://www.augusta.edu/,augusta.edu,Indoor,Confirmed Indoor,Yes,2,https://www.augusta.edu/ | https://www.augusta.edu/faculty/ | https://www.augusta.edu/programs/ | https://www.augusta.edu/advising/program-maps.php | https://www.augusta.edu/research/human-research-program/irb/ | https://www.augusta.edu/about/
GA-0018,GA-0018-A,B3 Academy,3640 Southland Dr,Flowery Branch,30542,GA,https://b3academy.com/,b3academy.com,Indoor,Confirmed Indoor,No,1,https://b3academy.com/ | https://b3academy.com/packages/unlimited-elite-memberships/ | https://b3academy.com/our-staff/ | https://b3academy.com/gym-rental-2/ | https://b3academy.com/contact/
GA-0019,GA-0019-A,Back 2 Basics Basketball,,Peachtree City,,GA,https://back2basicsbasketball.net/,back2basicsbasketball.net,Indoor,Confirmed Indoor,No,1,https://back2basicsbasketball.net/ | https://back2basicsbasketball.net/aboutme/ | https://back2basicsbasketball.net/contact/ | https://back2basicsbasketball.net/Aboutme/ | https://back2basicsbasketball.net/Contact/
GA-0020,GA-0020-A,Bouncing For Joy Bounce House And Party Rentals,,McDonough,,GA,https://bouncingforjoy.com/,bouncingforjoy.com,Indoor,Confirmed Indoor,No,1,https://bouncingforjoy.com/ | https://bouncingforjoy.com/rentals/ | https://bouncingforjoy.com/rentals/bounce-houses/ | https://bouncingforjoy.com/rentals/combo-units-dry-wet/ | https://bouncingforjoy.com/rentals/water-rides/ | https://bouncingforjoy.com/rentals/concessions/ | https://bouncingforjoy.com/about-us/
GA-0021,GA-0021-A,Brookwood School,,Thomasville,,GA,https://www.brookwoodschool.org/,brookwoodschool.org,Indoor,Confirmed Indoor,No,1,https://www.brookwoodschool.org/ | https://www.brookwoodschool.org/about | https://www.brookwoodschool.org/about/headmasters-welcome | https://www.brookwoodschool.org/about/headmasters-welcome/headmasters-blog | https://www.brookwoodschool.org/about/at-a-glance | https://www.brookwoodschool.org/about/board-of-directors | https://www.brookwoodschool.org/about/campus-tour
GA-0022,GA-0022-A,Brunswick Community College,1866 Southern Lane,Decatur,30033,GA,https://brunswickcc.edu/,brunswickcc.edu,Indoor,Confirmed Indoor,No,1,https://brunswickcc.edu/ | https://brunswickcc.edu/about/ | https://brunswickcc.edu/about/accreditation-affiliations/ | https://brunswickcc.edu/about/alumni/ | https://brunswickcc.edu/about/campus-safety-security/ | https://brunswickcc.edu/about/employment-opportunities/ | https://brunswickcc.edu/about/sports-aquatics-complex/
GA-0023,GA-0023-A,BTA,,Roswell,,GA,https://www.brandttennisacademy.com/,brandttennisacademy.com,Indoor,Confirmed Indoor,No,1,https://www.brandttennisacademy.com/ | https://www.brandttennisacademy.com/coaching-staff | https://www.brandttennisacademy.com/programs-services | https://www.brandttennisacademy.com/contact-us
GA-0024,GA-0024-A,Charlie Henry Basketball Camps,,Statesboro,,GA,https://www.gsmbbcamps.com/,gsmbbcamps.com,Indoor,Confirmed Indoor,No,1,https://www.gsmbbcamps.com/ | https://www.gsmbbcamps.com/facilities.cfm | https://www.gsmbbcamps.com/contact-us.cfm
GA-0025,GA-0025-A,Club OODAZU,421 Dekalb Industrial Way,Decatur,30030,GA,https://cluboodazu.com/,oodazu.com,Indoor,Confirmed Indoor,No,1,https://cluboodazu.com/
GA-0026,GA-0026-A,CoachP3P,,Peachtree City,,GA,https://www.coachp3p.com/,coachp3p.com,Indoor,Confirmed Indoor,No,1,https://www.coachp3p.com/ | https://www.coachp3p.com/about | https://www.coachp3p.com/contact
GA-0027,GA-0027-A,Coastal Courier,,,,GA,https://coastalcourier.com/,coastalcourier.com,Indoor,Confirmed Indoor,No,1,https://coastalcourier.com/ | https://coastalcourier.com/staff-directory/ | https://coastalcourier.com/opinion/pat-donahue-i-could-talk-about-erk-all-day-long/
GA-0028,GA-0028-A,Conference Services,,Atlanta,,GA,https://conferences.emory.edu/,conferences.emory.edu,Indoor,Confirmed Indoor,No,1,https://conferences.emory.edu/ | https://conferences.emory.edu/about/index.html
GA-0029,GA-0029-A,Coosa Country Club,,Rome,,GA,https://coosacountryclub.org/,coosacountryclub.org,Indoor,Confirmed Indoor,No,1,https://coosacountryclub.org/ | https://coosacountryclub.org/Membership | https://coosacountryclub.org/Meet_the_Team
GA-0030,GA-0030-A,Cornerstone Control Systems,,Norcross,,GA,https://cornercs.com/,cornercs.com,Indoor,Confirmed Indoor,No,1,https://cornercs.com/ | https://cornercs.com/contact/ | https://cornercs.com/about/ | https://cornercs.com/about/core-values/ | https://cornercs.com/about/locations/
GA-0031,GA-0031-A,Covington Academy,,Covington,,GA,https://covingtonacademy.com/,covingtonacademy.com,Indoor,Confirmed Indoor,No,1,https://covingtonacademy.com/ | https://covingtonacademy.com/contact-us/ | https://covingtonacademy.com/home-school-program/ | https://covingtonacademy.com/credit-recovery-program/ | https://covingtonacademy.com/athletics/
GA-0032,GA-0032-A,Dalton State,,Dalton,,GA,https://www.daltonstate.edu/,daltonstate.edu,Indoor,Confirmed Indoor,No,1,https://www.daltonstate.edu/ | https://www.daltonstate.edu/privacy-policy-about/ | https://www.daltonstate.edu/a-z-directory | https://www.daltonstate.edu/about/calendar/ | https://www.daltonstate.edu/faculty-and-staff | https://www.daltonstate.edu/academics/registrar/registrar-staff | https://www.daltonstate.edu/academics/majors-and-programs
GA-0033,GA-0033-A,DASH Performance,,,,GA,https://www.dashperformance.org/,dashperformance.org,Indoor,Confirmed Indoor,No,1,https://www.dashperformance.org/ | https://www.dashperformance.org/new-index | https://www.dashperformance.org/rentals | https://www.dashperformance.org/contact | http://www.dashperformance.org/contact
GA-0034,GA-0034-A,Decatur-DeKalb YMCA Soccer Club,,,,GA,https://ddysoccerclub.org/,ddysoccerclub.org,Indoor,Confirmed Indoor,No,1,https://ddysoccerclub.org/ | https://ddysoccerclub.org/about-us | https://ddysoccerclub.org/about-us/officers-and-administrators | https://ddysoccerclub.org/about-us/coaching-staff | https://ddysoccerclub.org/about-us/fields | https://ddysoccerclub.org/about-us/volunteer | https://ddysoccerclub.org/about-us/fundraising
GA-0035,GA-0035-A,DeKalb Public Health,,Decatur,,GA,https://dekalbpublichealth.com/,dekalbpublichealth.com,Indoor,Confirmed Indoor,No,1,https://dekalbpublichealth.com/ | https://dekalbpublichealth.com/services/clinical-services/community-health-programs/healthy-living-disease-prevention/injury-prevention/ | https://dekalbpublichealth.com/services/clinical-services/community-health-programs/healthy-living-disease-prevention/community-research/ | https://dekalbpublichealth.com/services/clinical-services/community-health-programs/healthy-living-disease-prevention/diabetes-prevention/ | https://dekalbpublichealth.com/services/clinical-services/community-health-programs/healthy-living-disease-prevention/diabetes-self-management-support/ | https://dekalbpublichealth.com/services/clinical-services/community-health-programs/iheard-atlanta/ | https://dekalbpublichealth.com/services/clinical-services/community-health-programs/healthy-living-disease-prevention/live-healthy-dekalb-coalition/
GA-0036,GA-0036-A,Driven Interactive Sports Lounge,,Forsyth,,GA,https://www.driveninteractivesports.com/,driveninteractivesports.com,Indoor,Confirmed Indoor,No,1,https://www.driveninteractivesports.com/ | https://www.driveninteractivesports.com/about-us | https://www.driveninteractivesports.com/contact-us
GA-0037,GA-0037-A,Duluth High School,,,,GA,https://duluthhs.gcpsk12.org/,duluthhs.gcpsk12.org,Indoor,Confirmed Indoor,No,1,https://duluthhs.gcpsk12.org/ | https://duluthhs.gcpsk12.org/about-us | https://duluthhs.gcpsk12.org/about-us/our-administration | https://duluthhs.gcpsk12.org/directory | https://duluthhs.gcpsk12.org/about-us/our-school | https://duluthhs.gcpsk12.org/about-us/our-school/our-facilities | https://duluthhs.gcpsk12.org/about-us/our-school-day
GA-0038,GA-0038-A,Eagle's Landing Country Club Home Page,,Stockbridge,,GA,https://www.eagleslandingcc.com/,eagleslandingcc.com,Indoor,Confirmed Indoor,No,1,https://www.eagleslandingcc.com/ | https://www.eagleslandingcc.com/about-us/login | https://www.eagleslandingcc.com/about-us/directions | https://www.eagleslandingcc.com/about-us | https://www.eagleslandingcc.com/membership | https://www.eagleslandingcc.com/about-us/our-history | https://www.eagleslandingcc.com/about-us/personnel
GA-0039,GA-0039-A,Evolve Soccer Atlanta,,,,GA,https://evolvesocceratl.com/,evolvesocceratl.com,Indoor,Confirmed Indoor,No,1,https://evolvesocceratl.com/ | https://evolvesocceratl.com/pdp-player-development-program/ | https://evolvesocceratl.com/rentals/ | https://evolvesocceratl.com/contact-us/
GA-0040,GA-0040-A,FBCThomson,,,,GA,https://www.fbcthomson.org/,fbcthomson.org,Indoor,Confirmed Indoor,No,1,https://www.fbcthomson.org/ | https://www.fbcthomson.org/about-us | https://www.fbcthomson.org/leadership | https://www.fbcthomson.org/contact | https://www.fbcthomson.org/jesus
GA-0041,GA-0041-A,Fortius Academy,5905 Ronald Reagan Blvd,Alpharetta,30005,GA,https://www.fsaatl.com/,fsaatl.com,Indoor,Confirmed Indoor,Yes,2,https://www.fsaatl.com/ | https://www.fsaatl.com/about-us | https://www.fsaatl.com/membership | https://www.fsaatl.com/refer | https://www.fsaatl.com/contact-us
GA-0041,GA-0041-B,Fortius Academy,2711 Pine Grove Rd,Cumming,30041,GA,https://www.fsaatl.com/,fsaatl.com,Indoor,Confirmed Indoor,Yes,2,https://www.fsaatl.com/ | https://www.fsaatl.com/about-us | https://www.fsaatl.com/membership | https://www.fsaatl.com/refer | https://www.fsaatl.com/contact-us
GA-0042,GA-0042-A,Fury Performance Academy - It,1420 Redi Road,Cumming,30040,GA,https://furyperformanceacademy.com/,furyperformanceacademy.com,Indoor,Confirmed Indoor,Yes,2,https://furyperformanceacademy.com/ | https://furyperformanceacademy.com/contact/ | https://furyperformanceacademy.com/about/ | https://furyperformanceacademy.com/our-staff/ | https://furyperformanceacademy.com/about-us-woodstock/ | https://furyperformanceacademy.com/woodstock-staff/ | https://furyperformanceacademy.com/fury-performance-cumming/
GA-0042,GA-0042-B,Fury Performance Academy - It,1420 Redi Road,Cumming,,GA,https://furyperformanceacademy.com/,furyperformanceacademy.com,Indoor,Confirmed Indoor,Yes,2,https://furyperformanceacademy.com/ | https://furyperformanceacademy.com/contact/ | https://furyperformanceacademy.com/about/ | https://furyperformanceacademy.com/our-staff/ | https://furyperformanceacademy.com/about-us-woodstock/ | https://furyperformanceacademy.com/woodstock-staff/ | https://furyperformanceacademy.com/fury-performance-cumming/
GA-0043,GA-0043-A,Futsal - AYSO Atlanta,,Atlanta,,GA,https://www.ayso1612.org/,ayso1612.org,Indoor,Confirmed Indoor,No,1,https://www.ayso1612.org/ | https://www.ayso1612.org/Default.aspx
GA-0044,GA-0044-A,Gap Volleyball Academy,574 Starling Dr,Monticello,,GA,https://gapvbacademy.com/,gapvbacademy.com,Indoor,Confirmed Indoor,No,1,https://gapvbacademy.com/
GA-0045,GA-0045-A,Georgia Aces,,Columbus,,GA,https://www.georgiaaces.org/,georgiaaces.org,Indoor,Confirmed Indoor,No,1,https://www.georgiaaces.org/ | https://www.georgiaaces.org/staff | https://www.georgiaaces.org/contact
GA-0046,GA-0046-A,Georgia Beach Volleyball,,Buford,,GA,https://georgiabeachvolleyball.com/,gabeachvb.com,Indoor,Confirmed Indoor,No,1,https://georgiabeachvolleyball.com/ | https://georgiabeachvolleyball.com/club/facilities | https://georgiabeachvolleyball.com/club/59004 | https://georgiabeachvolleyball.com/club/contact
GA-0047,GA-0047-A,Georgia LMSC,,Augusta,,GA,https://www.georgiamasters.org/,georgiamasters.org,Indoor,Confirmed Indoor,No,1,https://www.georgiamasters.org/
GA-0048,GA-0048-A,Georgia Southern,11935 Abercorn Street,Savannah,31419,GA,https://calendar.georgiasouthern.edu/,calendar.georgiasouthern.edu,Indoor,Confirmed Indoor,Yes,2,https://calendar.georgiasouthern.edu/ | https://calendar.georgiasouthern.edu/event/mentoring-program-training-and-networking-night-with-alumni | https://calendar.georgiasouthern.edu/event/southeast-leadership-conference-1276 | https://calendar.georgiasouthern.edu/event/meet-the-greeks-6774 | https://calendar.georgiasouthern.edu/event/welcome-to-the-nest-east-georgia-campus | https://calendar.georgiasouthern.edu/event/rolling-into-first-flight | https://calendar.georgiasouthern.edu/event/compensation-administration-101-armstrong-9014
GA-0048,GA-0048-B,Georgia Southern,131 College Cir,Swainsboro,30401,GA,https://calendar.georgiasouthern.edu/,calendar.georgiasouthern.edu,Indoor,Confirmed Indoor,Yes,2,https://calendar.georgiasouthern.edu/ | https://calendar.georgiasouthern.edu/event/mentoring-program-training-and-networking-night-with-alumni | https://calendar.georgiasouthern.edu/event/southeast-leadership-conference-1276 | https://calendar.georgiasouthern.edu/event/meet-the-greeks-6774 | https://calendar.georgiasouthern.edu/event/welcome-to-the-nest-east-georgia-campus | https://calendar.georgiasouthern.edu/event/rolling-into-first-flight | https://calendar.georgiasouthern.edu/event/compensation-administration-101-armstrong-9014
GA-0049,GA-0049-A,Georgia Southwestern State University,,Americus,,GA,https://gswcanes.com/,gswcanes.com,Indoor,Confirmed Indoor,No,1,https://gswcanes.com/ | https://gswcanes.com/sports/2025/5/5/information-administration | https://gswcanes.com/staff-directory | https://gswcanes.com/facilities | https://gswcanes.com/honors/gsw-athletics-hall-of-fame | https://gswcanes.com/news/2026/8/5/hurricanes-welcome-ryan-seidon-to-mens-soccer-staff.aspx
GA-0050,GA-0050-A,Georgia Tech Yellow Jackets,177 North Avenue,Atlanta,30332,GA,https://ramblinwreck.com/,ramblinwreck.com,Indoor,Confirmed Indoor,Yes,3,https://ramblinwreck.com/ | https://ramblinwreck.com/social/ | https://ramblinwreck.com/totalpersonprogram/ | https://ramblinwreck.com/georgia-tech-athletics-brand-guidelines/ | https://ramblinwreck.com/facilities-home/
GA-0050,GA-0050-B,Georgia Tech Yellow Jackets,150 Bobby Dodd Way,Atlanta,30332,GA,https://ramblinwreck.com/,ramblinwreck.com,Indoor,Confirmed Indoor,Yes,3,https://ramblinwreck.com/ | https://ramblinwreck.com/social/ | https://ramblinwreck.com/totalpersonprogram/ | https://ramblinwreck.com/georgia-tech-athletics-brand-guidelines/ | https://ramblinwreck.com/facilities-home/
GA-0050,GA-0050-C,Georgia Tech Yellow Jackets,177 North Ave,N.W. Atlanta,30332,GA,https://ramblinwreck.com/,ramblinwreck.com,Indoor,Confirmed Indoor,Yes,3,https://ramblinwreck.com/ | https://ramblinwreck.com/social/ | https://ramblinwreck.com/totalpersonprogram/ | https://ramblinwreck.com/georgia-tech-athletics-brand-guidelines/ | https://ramblinwreck.com/facilities-home/
GA-0051,GA-0051-A,Guide to Gwinnett,,Lawrenceville,,GA,https://www.guidetogwinnett.com/,guidetogwinnett.com,Indoor,Confirmed Indoor,No,1,https://www.guidetogwinnett.com/ | https://www.guidetogwinnett.com/Categories | https://www.guidetogwinnett.com/continuing-education-programs | https://www.guidetogwinnett.com/pain-management-practices | https://www.guidetogwinnett.com/marinas-rv-storage-facilities | https://www.guidetogwinnett.com/martial-arts-training-facilities | https://www.guidetogwinnett.com/sports-instruction-facilities
GA-0052,GA-0052-A,Gwinnett Soccer Academy,30019 GSA South - 925 Cole Road,Lilburn,30047,GA,https://www.gsasoccer.com/,gsasoccer.com,Indoor,Confirmed Indoor,No,1,https://www.gsasoccer.com/ | https://www.gsasoccer.com/about | https://www.gsasoccer.com/staff | https://www.gsasoccer.com/board-of-directors | https://www.gsasoccer.com/staff-bio | https://www.gsasoccer.com/recreation/gsa-north-dacula/copy-of-5u---19u-program | https://www.gsasoccer.com/recreation/gsa-north-dacula/5u-19u-program
GA-0053,GA-0053-A,"Hall County, GA",,Gainesville,,GA,https://www.hallcounty.org//,hallcounty.org,Indoor,Confirmed Indoor,No,1,https://www.hallcounty.org//
GA-0054,GA-0054-A,Hey Kids Atlanta,,Fayetteville,,GA,https://heykidsatl.com/,heykidsatl.com,Indoor,Confirmed Indoor,No,1,https://heykidsatl.com/ | https://heykidsatl.com/contact-us/ | https://heykidsatl.com/about-us/ | https://heykidsatl.com/rentals/ | https://heykidsatl.com/rentals/bounce-houses/ | https://heykidsatl.com/rentals/water-slides/ | https://heykidsatl.com/rentals/obstacle-courses/
GA-0055,GA-0055-A,Hoop Dreamz,,Augusta,,GA,https://hoopdreamzllc.com/,hoopdreamzllc.com,Indoor,Confirmed Indoor,No,1,https://hoopdreamzllc.com/ | https://hoopdreamzllc.com/rentals | https://hoopdreamzllc.com/church-event-rentals
GA-0056,GA-0056-A,i9 Sports,,Atlanta,,GA,https://www.i9sports.com/,i9sports.com,Indoor,Confirmed Indoor,No,1,https://www.i9sports.com/ | https://www.i9sports.com/find-a-program | https://www.i9sports.com/browse-all-programs | https://www.i9sports.com/about | https://www.i9sports.com/parental-pledge | https://www.i9sports.com/about/gains-for-girls | https://www.i9sports.com/contact/media-inquiries
GA-0057,GA-0057-A,ICB Construction Group,,Macon,,GA,https://www.icbconstructiongroup.com/,icbconstructiongroup.com,Indoor,Confirmed Indoor,No,1,https://www.icbconstructiongroup.com/ | https://www.icbconstructiongroup.com/about-us/ | https://www.icbconstructiongroup.com/contact-us/ | https://www.icbconstructiongroup.com/project/lowndes-county-high-school-indoor-practice-facility/
GA-0058,GA-0058-A,Indoor PickleHub,1425 Market Blvd,Roswell,30076,GA,https://www.findindoorpickleball.com/,findindoorpickleball.com,Indoor,Confirmed Indoor,Yes,7,https://www.findindoorpickleball.com/ | https://www.findindoorpickleball.com/state/georgia | https://www.findindoorpickleball.com/contact | https://www.findindoorpickleball.com/state/california | https://www.findindoorpickleball.com/state/texas | https://www.findindoorpickleball.com/state/florida | https://www.findindoorpickleball.com/state/new%20york
GA-0058,GA-0058-B,Indoor PickleHub,500 Furys Ferry Rd,Augusta,30907,GA,https://www.findindoorpickleball.com/,findindoorpickleball.com,Indoor,Confirmed Indoor,Yes,7,https://www.findindoorpickleball.com/ | https://www.findindoorpickleball.com/state/georgia | https://www.findindoorpickleball.com/contact | https://www.findindoorpickleball.com/state/california | https://www.findindoorpickleball.com/state/texas | https://www.findindoorpickleball.com/state/florida | https://www.findindoorpickleball.com/state/new%20york
GA-0058,GA-0058-C,Indoor PickleHub,5600 Roswell Rd,Sandy Springs,30342,GA,https://www.findindoorpickleball.com/,findindoorpickleball.com,Indoor,Confirmed Indoor,Yes,7,https://www.findindoorpickleball.com/ | https://www.findindoorpickleball.com/state/georgia | https://www.findindoorpickleball.com/contact | https://www.findindoorpickleball.com/state/california | https://www.findindoorpickleball.com/state/texas | https://www.findindoorpickleball.com/state/florida | https://www.findindoorpickleball.com/state/new%20york
GA-0058,GA-0058-D,Indoor PickleHub,3661 Eisenhower Pkwy,Macon,31206,GA,https://www.findindoorpickleball.com/,findindoorpickleball.com,Indoor,Confirmed Indoor,Yes,7,https://www.findindoorpickleball.com/ | https://www.findindoorpickleball.com/state/georgia | https://www.findindoorpickleball.com/contact | https://www.findindoorpickleball.com/state/california | https://www.findindoorpickleball.com/state/texas | https://www.findindoorpickleball.com/state/florida | https://www.findindoorpickleball.com/state/new%20york
GA-0058,GA-0058-E,Indoor PickleHub,3230 Woodward Crossing Blvd,Buford,30519,GA,https://www.findindoorpickleball.com/,findindoorpickleball.com,Indoor,Confirmed Indoor,Yes,7,https://www.findindoorpickleball.com/ | https://www.findindoorpickleball.com/state/georgia | https://www.findindoorpickleball.com/contact | https://www.findindoorpickleball.com/state/california | https://www.findindoorpickleball.com/state/texas | https://www.findindoorpickleball.com/state/florida | https://www.findindoorpickleball.com/state/new%20york
GA-0058,GA-0058-F,Indoor PickleHub,2925 Buford Dr,Buford,30519,GA,https://www.findindoorpickleball.com/,findindoorpickleball.com,Indoor,Confirmed Indoor,Yes,7,https://www.findindoorpickleball.com/ | https://www.findindoorpickleball.com/state/georgia | https://www.findindoorpickleball.com/contact | https://www.findindoorpickleball.com/state/california | https://www.findindoorpickleball.com/state/texas | https://www.findindoorpickleball.com/state/florida | https://www.findindoorpickleball.com/state/new%20york
GA-0058,GA-0058-G,Indoor PickleHub,3424 N. Valdosta Road,Valdosta,31602,GA,https://www.findindoorpickleball.com/,findindoorpickleball.com,Indoor,Confirmed Indoor,Yes,7,https://www.findindoorpickleball.com/ | https://www.findindoorpickleball.com/state/georgia | https://www.findindoorpickleball.com/contact | https://www.findindoorpickleball.com/state/california | https://www.findindoorpickleball.com/state/texas | https://www.findindoorpickleball.com/state/florida | https://www.findindoorpickleball.com/state/new%20york
GA-0059,GA-0059-A,Indoor Soccer Practice & Training Programs,,Buckhead,,GA,https://www.tocafootball.com/,tocafootball.com,Indoor,Confirmed Indoor,No,1,https://www.tocafootball.com/ | https://www.tocafootball.com/venue-field-rental | https://www.tocafootball.com/about | https://www.tocafootball.com/contact-us | https://www.tocafootball.com/membership-cancellation
GA-0060,GA-0060-A,Inter Atlanta FC,,Atlanta,,GA,https://www.interatlantafc.com/,interatlantafc.com,Indoor,Confirmed Indoor,No,1,https://www.interatlantafc.com/ | https://www.interatlantafc.com/staff-board | https://www.interatlantafc.com/facilities
GA-0061,GA-0061-A,"King's Ridge Christian School (Alpharetta, GA)",,Alpharetta,,GA,https://www.krtigers.com/,kingsridgecs.org,Indoor,Confirmed Indoor,No,1,https://www.krtigers.com/ | https://www.krtigers.com/directory | https://www.krtigers.com/facilities
